구,법정동,단지명,계약일자,층,전용면적,거래금액,정책여부
강남구,개포동,개포래미안포레스트,2024-06-24,9,59.92,200000,정책전
강남구,개포동,개포래미안포레스트,2024-06-24,11,59.92,200000,정책전
강남구,개포동,개포래미안포레스트,2024-06-25,14,59.92,200000,정책전
강남구,개포동,개포래미안포레스트,2024-06-25,18,59.92,200000,정책전
강남구,개포동,개포주공6단지,2025-06-27,1,60.13,305000,정책전
강남구,개포동,개포주공6단지,2025-06-27,7,53.06,305000,정책전
강남구,개포동,대치푸르지오발라드,2024-08-20,2,59.9957,164118,정책전
강남구,개포동,대치푸르지오발라드,2024-08-20,2,59.9957,164118,정책전
강남구,개포동,삼익대청아파트,2026-07-04,7,51.12,210000,정책후
강남구,개포동,삼익대청아파트,2026-07-04,14,51.12,210000,정책후
강남구,논현동,동부센트레빌,2025-11-06,9,84.9875,225000,정책후
강남구,논현동,동부센트레빌,2025-11-06,11,84.9875,225000,정책후
강남구,논현동,쌍용,2025-09-20,9,59.91,110500,정책후
강남구,논현동,쌍용,2025-09-20,11,59.91,110500,정책후
강남구,대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",2024-06-26,1,115.59,277000,정책전
강남구,대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",2024-06-26,2,115.59,277000,정책전
강남구,도곡동,도곡더써밋타워,2025-07-24,3,18.34,40600,정책후
강남구,도곡동,도곡더써밋타워,2025-07-24,3,18.34,40450,정책후
강남구,도곡동,도곡더써밋타워,2025-07-24,4,18.34,40600,정책후
강남구,도곡동,도곡더써밋타워,2025-07-24,5,18.34,40450,정책후
강남구,도곡동,도곡더써밋타워,2025-07-24,5,18.34,40600,정책후
강남구,도곡동,도곡더써밋타워,2025-07-24,7,18.34,41700,정책후
강남구,도곡동,도곡더써밋타워,2025-07-24,7,18.34,42150,정책후
강남구,도곡동,도곡더써밋타워,2025-07-24,8,18.34,42150,정책후
강남구,도곡동,도곡더써밋타워,2025-07-24,8,18.34,41700,정책후
강남구,도곡동,도곡렉슬,2025-11-08,2,119.8906,425000,정책후
강남구,도곡동,도곡렉슬,2025-11-08,2,119.8906,425000,정책후
강남구,도곡동,럭키(963),2024-07-06,6,84.97,195000,정책전
강남구,도곡동,럭키(963),2024-07-06,6,84.97,195000,정책전
강남구,세곡동,강남엘에이치1단지,2026-06-19,10,59.89,178000,정책후
강남구,세곡동,강남엘에이치1단지,2026-06-19,12,59.89,178000,정책후
강남구,세곡동,세곡푸르지오,2025-02-19,7,84.83,160000,정책전
강남구,세곡동,세곡푸르지오,2025-02-19,14,84.83,160000,정책전
강남구,수서동,까치마을,2025-10-02,10,34.44,120000,정책후
강남구,수서동,까치마을,2025-10-02,12,34.44,120000,정책후
강남구,수서동,까치마을,2025-10-27,2,39.6,140000,정책후
강남구,수서동,까치마을,2025-10-27,5,39.6,140000,정책후
강남구,역삼동,래미안그레이튼(진달래2차),2025-02-28,20,105.89,319000,정책전
강남구,역삼동,래미안그레이튼(진달래2차),2025-02-28,24,105.89,319000,정책전
강남구,일원동,래미안 개포 루체하임,2025-03-20,1,71.65,250000,정책전
강남구,일원동,래미안 개포 루체하임,2025-03-20,4,59.99,250000,정책전
강남구,청담동,청담건영,2026-04-14,13,84.595,430000,정책후
강남구,청담동,청담건영,2026-04-14,17,84.595,430000,정책후
강남구,청담동,청담동삼성1차(101동),2024-07-27,2,84.57,172000,정책전
강남구,청담동,청담동삼성1차(101동),2024-07-27,3,84.3,172000,정책전
강남구,청담동,청담동삼성1차(101동),2025-03-04,6,84.3,190000,정책전
강남구,청담동,청담동삼성1차(101동),2025-03-04,19,84.57,190000,정책전
강동구,강일동,강일리버파크6단지,2026-02-06,3,84.74,130000,정책후
강동구,강일동,강일리버파크6단지,2026-02-06,9,84.74,130000,정책후
강동구,고덕동,고덕그라시움,2024-06-14,8,59.028,140000,정책전
강동구,고덕동,고덕그라시움,2024-06-14,20,84.244,180000,정책전
강동구,고덕동,고덕그라시움,2024-06-14,20,59.785,140000,정책전
강동구,고덕동,고덕그라시움,2024-06-14,21,84.24,180000,정책전
강동구,고덕동,고덕그라시움,2024-06-15,5,84.046,170000,정책전
강동구,고덕동,고덕그라시움,2024-06-15,7,84.046,170000,정책전
강동구,고덕동,고덕그라시움,2024-06-22,7,59.028,135000,정책전
강동구,고덕동,고덕그라시움,2024-06-22,14,59.785,135000,정책전
강동구,고덕동,고덕그라시움,2024-06-28,4,59.785,140000,정책전
강동구,고덕동,고덕그라시움,2024-06-28,7,59.785,140000,정책전
강동구,고덕동,고덕그라시움,2025-02-22,3,59.785,153000,정책전
강동구,고덕동,고덕그라시움,2025-02-22,10,59.028,153000,정책전
강동구,고덕동,고덕그라시움,2025-05-30,10,84.244,210000,정책전
강동구,고덕동,고덕그라시움,2025-05-30,20,84.244,210000,정책전
강동구,고덕동,고덕그라시움,2025-06-03,5,59.785,160000,정책전
강동구,고덕동,고덕그라시움,2025-06-03,12,59.785,160000,정책전
강동구,고덕동,고덕그라시움,2026-04-11,10,59.785,190000,정책후
강동구,고덕동,고덕그라시움,2026-04-11,11,59.785,190000,정책후
강동구,고덕동,고덕센트럴푸르지오,2025-05-10,18,59.14,115000,정책전
강동구,고덕동,고덕센트럴푸르지오,2025-05-10,19,59.14,115000,정책전
강동구,고덕동,래미안힐스테이트고덕,2024-06-15,2,84.88,145000,정책전
강동구,고덕동,래미안힐스테이트고덕,2024-06-15,3,84.9,145000,정책전
강동구,고덕동,래미안힐스테이트고덕,2024-06-15,11,84.9,145000,정책전
강동구,고덕동,래미안힐스테이트고덕,2024-06-15,11,84.9,145000,정책전
강동구,고덕동,래미안힐스테이트고덕,2024-07-13,3,97.26,175000,정책전
강동구,고덕동,래미안힐스테이트고덕,2024-07-13,8,97.26,175000,정책전
강동구,고덕동,래미안힐스테이트고덕,2025-02-22,7,84.94,168000,정책전
강동구,고덕동,래미안힐스테이트고덕,2025-02-22,18,84.83,168000,정책전
강동구,고덕동,래미안힐스테이트고덕,2025-02-24,6,84.83,170000,정책전
강동구,고덕동,래미안힐스테이트고덕,2025-02-24,8,84.83,170000,정책전
강동구,고덕동,래미안힐스테이트고덕,2025-06-12,15,84.74,190000,정책전
강동구,고덕동,래미안힐스테이트고덕,2025-06-12,15,84.9,190000,정책전
강동구,고덕동,래미안힐스테이트고덕,2025-06-14,5,97.26,195000,정책전
강동구,고덕동,래미안힐스테이트고덕,2025-06-14,21,84.83,195000,정책전
강동구,고덕동,래미안힐스테이트고덕,2025-09-27,13,84.94,200000,정책후
강동구,고덕동,래미안힐스테이트고덕,2025-09-27,18,84.9,200000,정책후
강동구,고덕동,래미안힐스테이트고덕,2025-09-27,28,84.88,200000,정책후
강동구,고덕동,배재현대,2024-06-29,6,84.9,118000,정책전
강동구,고덕동,배재현대,2024-06-29,14,84.9,118000,정책전
강동구,고덕동,아남1,2025-09-24,14,84.91,122000,정책후
강동구,고덕동,아남1,2025-09-24,18,84.91,122000,정책후
강동구,고덕동,아남1,2025-09-25,9,71.2,109900,정책후
강동구,고덕동,아남1,2025-09-25,11,71.2,109900,정책후
강동구,길동,거산유팰리스2차,2024-12-24,4,33.18,42645,정책전
강동구,길동,거산유팰리스2차,2024-12-24,4,36.45,45824,정책전
강동구,길동,거산유팰리스2차,2024-12-24,4,21.46,26990,정책전
강동구,길동,거산유팰리스2차,2024-12-24,4,21.46,26990,정책전
강동구,길동,거산유팰리스2차,2024-12-24,6,36.45,45474,정책전
강동구,길동,거산유팰리스2차,2024-12-24,6,33.18,42295,정책전
강동구,길동,거산유팰리스2차,2024-12-24,6,33.18,42925,정책전
강동구,길동,거산유팰리스2차,2024-12-24,6,36.45,46174,정책전
강동구,길동,거산유팰리스2차,2024-12-24,6,34.32,40337,정책전
강동구,길동,거산유팰리스2차,2024-12-24,6,21.46,27200,정책전
강동구,길동,거산유팰리스2차,2024-12-24,7,36.45,45474,정책전
강동구,길동,거산유팰리스2차,2024-12-24,7,33.18,42295,정책전
강동구,길동,거산유팰리스2차,2024-12-24,7,33.18,42925,정책전
강동구,길동,거산유팰리스2차,2024-12-24,7,36.45,46174,정책전
강동구,길동,거산유팰리스2차,2024-12-24,7,34.32,40337,정책전
강동구,길동,거산유팰리스2차,2024-12-24,7,21.46,27200,정책전
강동구,길동,거산유팰리스2차,2024-12-24,8,36.45,45824,정책전
강동구,길동,거산유팰리스2차,2024-12-24,8,33.18,42645,정책전
강동구,길동,거산유팰리스2차,2024-12-24,8,33.18,43205,정책전
강동구,길동,거산유팰리스2차,2024-12-24,8,36.45,46489,정책전
강동구,길동,거산유팰리스2차,2024-12-24,8,34.32,40687,정책전
강동구,길동,거산유팰리스2차,2024-12-24,8,21.46,27375,정책전
강동구,길동,거산유팰리스2차,2024-12-24,9,36.45,45824,정책전
강동구,길동,거산유팰리스2차,2024-12-24,9,33.18,42645,정책전
강동구,길동,거산유팰리스2차,2024-12-24,9,33.18,43205,정책전
강동구,길동,거산유팰리스2차,2024-12-24,9,36.45,46489,정책전
강동구,길동,거산유팰리스2차,2024-12-24,9,34.32,40687,정책전
강동구,길동,거산유팰리스2차,2024-12-24,9,21.46,27375,정책전
강동구,길동,거산유팰리스2차,2024-12-24,10,36.45,46174,정책전
강동구,길동,거산유팰리스2차,2024-12-24,10,33.18,42925,정책전
강동구,길동,거산유팰리스2차,2024-12-24,10,33.18,43520,정책전
강동구,길동,거산유팰리스2차,2024-12-24,10,36.45,46804,정책전
강동구,길동,거산유팰리스2차,2024-12-24,10,34.32,40967,정책전
강동구,길동,거산유팰리스2차,2024-12-24,10,21.46,27585,정책전
강동구,길동,거산유팰리스2차,2024-12-24,11,36.45,46174,정책전
강동구,길동,거산유팰리스2차,2024-12-24,11,33.18,42925,정책전
강동구,길동,거산유팰리스2차,2024-12-24,11,33.18,43520,정책전
강동구,길동,거산유팰리스2차,2024-12-24,11,36.45,46804,정책전
강동구,길동,거산유팰리스2차,2024-12-24,11,34.32,40967,정책전
강동구,길동,거산유팰리스2차,2024-12-24,11,21.46,27585,정책전
강동구,길동,거산유팰리스2차,2024-12-24,13,36.45,46489,정책전
강동구,길동,거산유팰리스2차,2024-12-24,13,33.18,43205,정책전
강동구,길동,거산유팰리스2차,2024-12-24,14,36.45,46629,정책전
강동구,길동,거산유팰리스2차,2024-12-24,14,33.18,43345,정책전
강동구,길동,거산유팰리스2차,2024-12-24,14,33.18,43975,정책전
강동구,길동,거산유팰리스2차,2024-12-24,14,36.45,47329,정책전
강동구,길동,거산유팰리스2차,2024-12-24,14,34.32,41457,정책전
강동구,길동,거산유팰리스2차,2024-12-24,14,21.46,27900,정책전
강동구,길동,거산유팰리스2차,2024-12-24,15,36.45,46629,정책전
강동구,길동,거산유팰리스2차,2024-12-24,15,33.18,43345,정책전
강동구,길동,거산유팰리스2차,2024-12-24,15,33.18,43975,정책전
강동구,길동,거산유팰리스2차,2024-12-24,15,36.45,47329,정책전
강동구,길동,거산유팰리스2차,2024-12-24,15,34.32,41457,정책전
강동구,길동,거산유팰리스2차,2024-12-24,15,21.46,27900,정책전
강동구,길동,동남아이스타즈,2024-07-22,5,12.22,9210,정책전
강동구,길동,동남아이스타즈,2024-07-22,6,12.22,9210,정책전
강동구,길동,동남아이스타즈,2024-07-22,7,12.22,9210,정책전
강동구,길동,동남아이스타즈,2024-07-22,8,12.22,9210,정책전
강동구,길동,동남아이스타즈,2024-07-22,9,12.22,9210,정책전
강동구,길동,동남아이스타즈,2024-07-22,10,12.22,9210,정책전
강동구,길동,동남아이스타즈,2024-07-22,11,12.22,9210,정책전
강동구,길동,동남아이스타즈,2024-07-22,11,16.89,12630,정책전
강동구,길동,동남아이스타즈,2024-07-22,12,12.22,9210,정책전
강동구,길동,동남아이스타즈,2024-07-22,12,16.89,12630,정책전
강동구,길동,동남아이스타즈,2024-07-22,13,12.22,9210,정책전
강동구,길동,동남아이스타즈,2024-07-22,13,16.89,12630,정책전
강동구,길동,동남아이스타즈,2024-07-22,14,12.22,9210,정책전
강동구,길동,동남아이스타즈,2024-07-22,14,16.89,12630,정책전
강동구,길동,동남아이스타즈,2024-07-22,15,12.22,9210,정책전
강동구,길동,동남아이스타즈,2024-07-22,15,16.89,12630,정책전
강동구,길동,삼익파크맨션,2025-05-27,4,130.84,135000,정책전
강동구,길동,삼익파크맨션,2025-05-27,7,130.84,135000,정책전
강동구,길동,한일시티타워(우성아트빌),2026-05-01,6,116.28,59500,정책후
강동구,길동,한일시티타워(우성아트빌),2026-05-01,9,116.28,59500,정책후
강동구,둔촌동,올림픽파크포레온,2026-04-04,14,39.98,169000,정책후
강동구,둔촌동,올림픽파크포레온,2026-04-04,15,39.95,169000,정책후
강동구,둔촌동,올림픽파크포레온,2026-04-18,15,39.98,170000,정책후
강동구,둔촌동,올림픽파크포레온,2026-04-18,19,39.98,170000,정책후
강동구,둔촌동,올림픽파크포레온,2026-05-01,8,39.95,170000,정책후
강동구,둔촌동,올림픽파크포레온,2026-05-01,16,39.95,170000,정책후
강동구,둔촌동,현대3,2026-02-28,2,79.99,98000,정책후
강동구,둔촌동,현대3,2026-02-28,4,79.99,98000,정책후
강동구,명일동,고덕주공9,2025-03-08,9,83.52,129000,정책전
강동구,명일동,고덕주공9,2025-03-08,14,83.52,129000,정책전
강동구,명일동,고덕주공9,2025-05-07,10,83.52,132000,정책전
강동구,명일동,고덕주공9,2025-05-07,11,83.93,132000,정책전
강동구,명일동,래미안솔베뉴,2024-06-18,3,59.11,119000,정책전
강동구,명일동,래미안솔베뉴,2024-06-18,3,59.25,119000,정책전
강동구,명일동,래미안솔베뉴,2025-06-27,9,59.11,155000,정책전
강동구,명일동,래미안솔베뉴,2025-06-27,13,59.25,155000,정책전
강동구,명일동,래미안솔베뉴,2026-03-28,5,59.11,175000,정책후
강동구,명일동,래미안솔베뉴,2026-03-28,23,59.25,175000,정책후
강동구,명일동,명일우성,2024-07-31,2,84.93,137000,정책전
강동구,명일동,명일우성,2024-07-31,3,84.93,137000,정책전
강동구,명일동,삼익그린2차,2025-03-19,1,54.81,117000,정책전
강동구,명일동,삼익그린2차,2025-03-19,8,54.81,117000,정책전
강동구,상일동,강동리엔파크14단지,2026-03-13,3,49.69,85000,정책후
강동구,상일동,강동리엔파크14단지,2026-03-13,6,49.69,85000,정책후
강동구,상일동,고덕롯데캐슬베네루체,2025-10-02,9,84.923,170000,정책후
강동구,상일동,고덕롯데캐슬베네루체,2025-10-02,9,84.923,170000,정책후
강동구,상일동,고덕아르테온,2025-09-25,4,59.98,175000,정책후
강동구,상일동,고덕아르테온,2025-09-25,14,59.98,175000,정책후
강동구,상일동,고덕아르테온,2025-09-27,1,84.97,185000,정책후
강동구,상일동,고덕아르테온,2025-09-27,13,59.96,185000,정책후
강동구,상일동,고덕아르테온,2026-03-16,8,84.97,228000,정책후
강동구,상일동,고덕아르테온,2026-03-16,11,84.97,228000,정책후
강동구,상일동,고덕자이,2025-06-18,11,84.9712,170000,정책전
강동구,상일동,고덕자이,2025-06-18,12,84.9712,170000,정책전
강동구,상일동,고덕자이,2025-09-27,3,59.7084,160000,정책후
강동구,상일동,고덕자이,2025-09-27,5,59.9398,160000,정책후
강동구,상일동,중앙하이츠,2025-09-27,6,59.94,95000,정책후
강동구,상일동,중앙하이츠,2025-09-27,8,59.94,95000,정책후
강동구,성내동,성내동삼성아파트,2026-02-09,9,59.88,133000,정책후
강동구,성내동,성내동삼성아파트,2026-02-09,16,59.88,133000,정책후
강동구,암사동,롯데캐슬퍼스트,2024-06-15,15,84.81,138000,정책전
강동구,암사동,롯데캐슬퍼스트,2024-06-15,23,84.81,138000,정책전
강동구,암사동,롯데캐슬퍼스트,2024-06-29,7,102.34,150000,정책전
강동구,암사동,롯데캐슬퍼스트,2024-06-29,15,102.34,150000,정책전
강동구,암사동,롯데캐슬퍼스트,2025-03-01,6,59.99,125000,정책전
강동구,암사동,롯데캐슬퍼스트,2025-03-01,17,59.99,125000,정책전
강동구,암사동,롯데캐슬퍼스트,2025-03-01,22,59.99,127000,정책전
강동구,암사동,롯데캐슬퍼스트,2025-03-01,28,59.99,127000,정책전
강동구,암사동,롯데캐슬퍼스트,2025-06-27,4,111.22,165000,정책전
강동구,암사동,롯데캐슬퍼스트,2025-06-27,22,111.22,165000,정책전
강동구,암사동,선사현대아파트,2025-03-29,10,59.64,100000,정책전
강동구,암사동,선사현대아파트,2025-03-29,27,59.64,100000,정책전
강동구,암사동,선사현대아파트,2025-06-25,6,59.64,110000,정책전
강동구,암사동,선사현대아파트,2025-06-25,9,59.64,110000,정책전
강동구,암사동,선사현대아파트,2025-10-11,6,59.64,128000,정책후
강동구,암사동,선사현대아파트,2025-10-11,14,59.64,128000,정책후
강동구,암사동,선사현대아파트,2025-10-11,20,59.64,128000,정책후
강동구,암사동,선사현대아파트,2025-10-17,5,59.64,128000,정책후
강동구,암사동,선사현대아파트,2025-10-17,9,59.64,128000,정책후
강동구,암사동,선사현대아파트,2026-04-03,18,72.85,163000,정책후
강동구,암사동,선사현대아파트,2026-04-03,18,72.85,163000,정책후
강동구,암사동,한강현대,2025-10-03,4,59.94,94000,정책후
강동구,암사동,한강현대,2025-10-03,14,59.94,94000,정책후
강동구,천호동,강동밀레니얼중흥S-클래스,2024-10-23,20,59.9751,113600,정책전
강동구,천호동,강동밀레니얼중흥S-클래스,2024-10-23,26,59.9751,113600,정책전
강동구,천호동,엘림스퀘어II,2025-05-19,11,18.27,16200,정책전
강동구,천호동,엘림스퀘어II,2025-05-19,12,18.27,16200,정책전
강북구,미아동,꿈의숲해링턴플레이스,2025-10-15,1,59.88,79000,정책후
강북구,미아동,꿈의숲해링턴플레이스,2025-10-15,7,59.36,79000,정책후
강북구,미아동,꿈의숲해링턴플레이스,2026-03-21,2,59.36,87000,정책후
강북구,미아동,꿈의숲해링턴플레이스,2026-03-21,4,59.36,87000,정책후
강북구,미아동,두산위브트레지움,2025-04-26,6,84.97,80000,정책전
강북구,미아동,두산위브트레지움,2025-04-26,14,84.99,80000,정책전
강북구,미아동,벽산라이브파크,2025-03-08,8,84.89,60000,정책전
강북구,미아동,벽산라이브파크,2025-03-08,10,60.0,60000,정책전
강북구,미아동,벽산라이브파크,2026-05-23,16,60.0,58000,정책후
강북구,미아동,벽산라이브파크,2026-05-23,19,59.67,58000,정책후
강북구,미아동,삼각산아이원,2026-01-06,1,84.705,71000,정책후
강북구,미아동,삼각산아이원,2026-01-06,1,84.705,71000,정책후
강북구,미아동,삼각산아이원,2026-03-06,5,84.705,78000,정책후
강북구,미아동,삼각산아이원,2026-03-06,17,84.705,78000,정책후
강북구,미아동,에스케이북한산시티,2024-06-29,1,84.76,57500,정책전
강북구,미아동,에스케이북한산시티,2024-06-29,7,59.98,57500,정책전
강북구,미아동,에스케이북한산시티,2024-07-13,12,59.98,58000,정책전
강북구,미아동,에스케이북한산시티,2024-07-13,15,59.98,58000,정책전
강북구,미아동,에스케이북한산시티,2026-04-04,4,114.85,78500,정책후
강북구,미아동,에스케이북한산시티,2026-04-04,17,84.76,78500,정책후
강북구,번동,주공1단지,2024-07-12,9,49.94,53000,정책전
강북구,번동,주공1단지,2024-07-12,11,49.94,53000,정책전
강북구,수유동,수유다우아트리체,2024-09-19,4,14.86,12000,정책전
강북구,수유동,수유다우아트리체,2024-09-19,7,14.73,12000,정책전
강북구,수유동,수유다우아트리체,2024-10-02,3,14.86,12000,정책전
강북구,수유동,수유다우아트리체,2024-10-02,5,14.73,12000,정책전
강북구,수유동,수유아름채,2025-10-19,18,20.45,25600,정책후
강북구,수유동,수유아름채,2025-10-19,19,20.45,25600,정책후
강북구,수유동,수유프리미어엠,2025-07-02,9,19.0,12000,정책후
강북구,수유동,수유프리미어엠,2025-07-02,11,19.0,12000,정책후
강북구,수유동,프롬하우징,2025-05-15,5,36.75,31300,정책전
강북구,수유동,프롬하우징,2025-05-15,6,36.75,31300,정책전
강서구,가양동,가양2단지(성지),2025-10-18,3,34.44,53000,정책후
강서구,가양동,가양2단지(성지),2025-10-18,3,34.44,53000,정책후
강서구,가양동,가양6단지,2025-09-24,5,39.6,65000,정책후
강서구,가양동,가양6단지,2025-09-24,11,39.6,65000,정책후
강서구,가양동,가양6단지,2025-10-15,9,39.6,70000,정책후
강서구,가양동,가양6단지,2025-10-15,12,39.6,70000,정책후
강서구,가양동,가양6단지,2025-10-15,12,39.6,70000,정책후
강서구,가양동,가양6단지,2026-04-09,5,49.5,97000,정책후
강서구,가양동,가양6단지,2026-04-09,5,49.5,97000,정책후
강서구,가양동,가양도시개발9-2단지,2025-09-18,6,34.44,52500,정책후
강서구,가양동,가양도시개발9-2단지,2025-09-18,8,34.44,52500,정책후
강서구,가양동,강변,2026-05-14,3,39.6,80000,정책후
강서구,가양동,강변,2026-05-14,9,39.6,80000,정책후
강서구,가양동,강서한강자이,2025-10-14,12,84.9903,150000,정책후
강서구,가양동,강서한강자이,2025-10-14,16,84.9903,150000,정책후
강서구,가양동,강서한강자이,2025-10-14,20,84.9903,150000,정책후
강서구,공항동,더트루엘마곡HQ,2026-03-27,13,48.3293,64400,정책후
강서구,공항동,더트루엘마곡HQ,2026-03-27,13,48.3293,64400,정책후
강서구,내발산동,센터스퀘어발산,2025-05-29,3,22.16,35750,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,3,22.16,36100,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,3,19.96,32500,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,4,19.96,31500,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,4,22.16,36100,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,4,22.16,35750,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,5,22.16,36100,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,5,22.16,35750,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,5,19.96,32500,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,5,22.16,35750,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,5,19.96,31500,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,6,22.16,36450,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,7,22.16,36650,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,7,22.16,36450,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,7,22.16,36450,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,8,22.16,36800,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,8,22.16,36650,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,8,22.16,36650,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,9,22.16,36800,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,9,22.16,36650,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,10,22.16,36800,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,10,22.16,36650,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,10,22.16,36650,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,11,22.16,36800,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,11,22.16,37000,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,11,22.16,36800,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,11,19.96,32500,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,12,22.16,37000,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,12,22.16,36800,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,13,22.16,37400,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,13,19.96,33650,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,13,22.16,37400,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,13,19.96,33650,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,14,22.16,37550,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,14,22.16,37550,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,14,19.96,33800,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,15,22.16,37550,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,15,22.16,37550,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,15,19.96,33800,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,15,19.96,32850,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,16,22.16,37550,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,16,19.96,33800,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,16,19.96,32850,정책전
강서구,내발산동,센터스퀘어발산,2025-05-29,17,22.16,37550,정책전
강서구,내발산동,우장산힐스테이트,2025-10-18,10,84.98,160000,정책후
강서구,내발산동,우장산힐스테이트,2025-10-18,11,84.98,160000,정책후
강서구,등촌동,등촌동아이파크,2026-02-03,18,84.7556,109000,정책후
강서구,등촌동,등촌동아이파크,2026-02-03,18,84.7556,109000,정책후
강서구,등촌동,주공10,2025-06-27,3,58.14,80000,정책전
강서구,등촌동,주공10,2025-06-27,15,58.14,80000,정책전
강서구,방화동,방화5,2026-02-06,9,39.6,51500,정책후
강서구,방화동,방화5,2026-02-06,11,39.6,51500,정책후
강서구,방화동,방화5,2026-05-14,6,33.18,46500,정책후
강서구,방화동,방화5,2026-05-14,10,33.18,46500,정책후
강서구,염창동,아르체움등촌,2025-07-01,6,20.26,34200,정책후
강서구,염창동,아르체움등촌,2025-07-01,8,20.26,34200,정책후
강서구,염창동,아르체움등촌,2025-07-01,9,20.12,33950,정책후
강서구,염창동,아르체움등촌,2025-07-01,10,20.12,33950,정책후
강서구,염창동,아르체움등촌,2025-07-01,10,20.26,34200,정책후
강서구,염창동,아르체움등촌,2025-07-01,11,20.26,34550,정책후
강서구,염창동,아르체움등촌,2025-07-01,15,20.26,34550,정책후
강서구,화곡동,강서힐스테이트,2024-06-12,12,84.99,127000,정책전
강서구,화곡동,강서힐스테이트,2024-06-12,13,84.99,127000,정책전
강서구,화곡동,강서힐스테이트,2026-06-03,11,59.99,140000,정책후
강서구,화곡동,강서힐스테이트,2026-06-03,12,128.81,140000,정책후
강서구,화곡동,갤러리빌,2026-04-17,3,13.98,10000,정책후
강서구,화곡동,갤러리빌,2026-04-17,3,24.62,12000,정책후
강서구,화곡동,갤러리빌,2026-04-17,3,12.54,10000,정책후
강서구,화곡동,갤러리빌,2026-04-17,4,13.98,10000,정책후
강서구,화곡동,갤러리빌,2026-04-17,4,12.54,10000,정책후
강서구,화곡동,갤러리빌,2026-04-17,4,24.62,12000,정책후
강서구,화곡동,갤러리빌,2026-04-17,5,12.54,10000,정책후
강서구,화곡동,갤러리빌,2026-04-17,5,24.62,12000,정책후
강서구,화곡동,갤러리빌,2026-04-17,5,13.98,10000,정책후
강서구,화곡동,갤러리빌,2026-04-17,6,24.62,12000,정책후
강서구,화곡동,갤러리빌,2026-04-17,6,12.54,10000,정책후
강서구,화곡동,갤러리빌,2026-04-17,6,13.98,10000,정책후
강서구,화곡동,갤러리빌,2026-04-17,7,24.62,12000,정책후
강서구,화곡동,갤러리빌,2026-04-17,7,13.98,10000,정책후
강서구,화곡동,갤러리빌,2026-04-17,7,12.54,10000,정책후
강서구,화곡동,아녜스타워4,2025-07-17,7,12.15,11000,정책후
강서구,화곡동,아녜스타워4,2025-07-17,7,12.13,11000,정책후
강서구,화곡동,아녜스타워4,2025-07-17,8,12.09,11000,정책후
강서구,화곡동,유원펠리체(924-17),2024-11-26,9,42.85,22000,정책전
강서구,화곡동,유원펠리체(924-17),2024-11-26,10,42.85,22000,정책전
강서구,화곡동,화곡푸르지오,2025-06-06,3,84.914,96000,정책전
강서구,화곡동,화곡푸르지오,2025-06-06,15,84.914,96000,정책전
관악구,봉천동,e편한세상서울대입구1단지,2025-10-12,10,84.92,135000,정책후
