NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
73,서울특별시 관악구 봉천동,1703,1703,0,봉천동아,84.87,202504,25,"91,800",106,24,개인,개인,2000,관악로 285,,중개거래,서울 관악구,25.08.22
74,서울특별시 관악구 신림동,1746,1746,0,힐스테이트뉴포레,59.9986,202504,25,"105,000",104,16,개인,개인,2022,조원로 25,,중개거래,서울 관악구,25.07.31
75,서울특별시 관악구 신림동,1746,1746,0,힐스테이트뉴포레,44.9796,202504,24,"82,000",101,13,개인,개인,2022,조원로 25,,중개거래,서울 관악구,25.06.20
76,서울특별시 관악구 신림동,255-189,255,189,현대,84.44,202504,24,"52,000",102,7,개인,개인,1991,대학20길 27,,중개거래,서울 관악구,25.05.30
77,서울특별시 관악구 신림동,1746,1746,0,힐스테이트뉴포레,59.9882,202504,24,"106,500",106,16,개인,개인,2022,조원로 25,,중개거래,서울 관악구,25.05.29
78,서울특별시 관악구 신림동,721-2,721,2,건영2,43.92,202504,23,"35,000",다,7,개인,개인,1988,난곡로35길 28-7,,중개거래,서울 관악구,25.10.01
79,서울특별시 관악구 봉천동,1000,1000,0,현대(관악),58.59,202504,23,"67,800",101,15,개인,개인,1992,관악로 304,,중개거래,서울 관악구,25.07.04
80,서울특별시 관악구 봉천동,179-58,179,58,낙성대현대아파트,136.11,202504,23,"97,000",102,12,개인,개인,1988,남부순환로248길 56,,중개거래,서울 관악구,25.05.28
81,서울특별시 관악구 신림동,1705,1705,0,금호(1차),84.96,202504,23,"55,500",101,9,개인,개인,1997,대학18길 6,,중개거래,서울 관악구,25.06.23
82,서울특별시 관악구 신림동,1655-17,1655,17,G밸리마인드,14.96,202504,23,"19,500",,12,개인,개인,2021,시흥대로 558-1,,중개거래,서울 관악구,25.05.23
83,서울특별시 관악구 봉천동,1712,1712,0,관악드림(동아),60.0,202504,22,"84,000",116,4,개인,개인,2003,성현로 80,,중개거래,서울 관악구,25.08.26
84,서울특별시 관악구 봉천동,1712,1712,0,관악드림(동아),84.96,202504,22,"62,000",120,6,개인,개인,2003,성현로 80,,직거래,,25.05.20
85,서울특별시 관악구 신림동,산28-9,28,9,신동아,84.3,202504,22,"51,700",,11,개인,개인,1994,신림로11길 151,,중개거래,서울 관악구,25.05.28
86,서울특별시 관악구 신림동,1715,1715,0,우방,59.74,202504,22,"63,000",제103,16,개인,개인,1999,관천로27길 2,,중개거래,"서울 관악구, 서울 송파구",25.07.25
87,서울특별시 관악구 신림동,1424-28,1424,28,태영,46.08,202504,22,"40,000",,18,개인,개인,1997,신림로 350,,중개거래,서울 관악구,25.05.09
88,서울특별시 관악구 신림동,1712,1712,0,초원,59.93,202504,22,"46,300",101,5,개인,개인,1999,미성5길 40,,중개거래,"서울 관악구, 서울 동작구",25.06.30
89,서울특별시 관악구 봉천동,1712,1712,0,관악드림(삼성),102.0,202504,22,"104,900",142,13,개인,개인,2003,성현로 80,,중개거래,"서울 관악구, 서울 양천구",25.07.04
90,서울특별시 관악구 봉천동,1000,1000,0,현대(관악),58.59,202504,22,"71,000",101,9,개인,개인,1992,관악로 304,,중개거래,서울 관악구,25.06.30
91,서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,59.99,202504,22,"75,000",203,15,개인,개인,2005,은천로 93,,중개거래,서울 관악구,25.06.27
92,서울특별시 관악구 봉천동,1718,1718,0,벽산블루밍,84.99,202504,22,"85,000",107,13,개인,개인,2005,은천로 93,,중개거래,서울 관악구,25.06.19
93,서울특별시 관악구 봉천동,1712,1712,0,관악드림(동아),60.0,202504,22,"85,800",116,13,개인,개인,2003,성현로 80,,중개거래,서울 관악구,25.07.16
94,서울특별시 관악구 신림동,1705,1705,0,금호(1차),59.4,202504,21,"39,000",102,1,개인,개인,1997,대학18길 9,,중개거래,서울 관악구,25.07.22
95,서울특별시 관악구 신림동,715-32,715,32,삼성아트빌(715-32),55.53,202504,21,"29,900",1,2,개인,개인,2008,난곡로35길 68,,중개거래,서울 관악구,25.07.21
96,서울특별시 관악구 신림동,1703-1,1703,1,LIG대학마을(건영아파트3차),84.82,202504,21,"70,000",3,8,개인,개인,1996,신림로3길 40,,직거래,,25.06.30
97,서울특별시 관악구 봉천동,1712,1712,0,관악드림(동아),60.0,202504,21,"85,500",116,17,개인,개인,2003,성현로 80,,중개거래,서울 관악구,25.07.29
98,서울특별시 관악구 신림동,1714,1714,0,삼성산주공(주공3단지),83.21,202504,20,"57,000",303,14,개인,개인,2000,호암로 399,,중개거래,서울 관악구,25.04.25
99,서울특별시 관악구 봉천동,1712,1712,0,관악드림(동아),60.0,202504,19,"82,500",115,16,개인,개인,2003,성현로 80,,중개거래,서울 관악구,25.09.04
