NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
4353,서울특별시 송파구 가락동,95,95,0,동부센트레빌,115.93,202508,7,"192,000",104,9,개인,개인,2001,송파대로32길 33,,중개거래,"서울 강동구, 서울 송파구",25.12.01
4354,서울특별시 송파구 거여동,362,362,0,현대1차,84.85,202508,7,"105,000",3,13,개인,개인,1992,오금로54길 10,,중개거래,서울 송파구,25.11.28
4355,서울특별시 송파구 마천동,20,20,0,신동아,59.88,202508,7,"65,200",102,2,개인,개인,2001,성내천로21길 12,,중개거래,서울 송파구,25.10.31
4356,서울특별시 송파구 방이동,154-3,154,3,주함위너스Ⅱ,84.55,202508,7,"85,000",,7,개인,개인,2004,백제고분로50길 20,,중개거래,서울 송파구,25.10.02
4357,서울특별시 송파구 송파동,151,151,0,2차한양아파트,108.68,202508,7,"152,000",30,1,개인,법인,1984,가락로 192,,중개거래,경기 성남시 수정구,25.10.01
4358,서울특별시 송파구 송파동,151,151,0,2차한양아파트,108.68,202508,7,"152,000",,1,개인,법인,1984,가락로 192,20250902.0,중개거래,경기 성남시 수정구,
4359,서울특별시 송파구 가락동,96-1,96,1,우성,43.79,202508,5,"64,000",8,14,개인,개인,1986,송파대로32길 8,,중개거래,서울 송파구,25.08.22
4360,서울특별시 송파구 잠실동,331,331,0,현대,84.68,202508,5,"179,000",101,14,개인,개인,1990,백제고분로18길 7,,중개거래,서울 송파구,25.10.01
4361,서울특별시 송파구 마천동,607,607,0,송파파크데일2단지,59.91,202508,5,"92,000",201,12,개인,개인,2011,성내천로47길 38,,중개거래,서울 송파구,25.09.30
4362,서울특별시 송파구 가락동,913,913,0,헬리오시티,84.99,202508,5,"291,000",412,25,개인,개인,2018,송파대로 345,,중개거래,서울 송파구,25.10.31
4363,서울특별시 송파구 문정동,656,656,0,힐스테이트e편한세상문정,84.97,202508,5,"190,000",105,8,개인,개인,2024,송이로31길 20,,중개거래,서울 송파구,25.11.11
4364,서울특별시 송파구 문정동,145,145,0,문정시영,39.69,202508,5,"75,000",3,10,개인,개인,1989,송이로31길 56,,중개거래,서울 송파구,25.10.27
4365,서울특별시 송파구 장지동,884,884,0,위례2차아이파크,108.1387,202508,5,"190,000",202동,24,개인,개인,2016,위례광장로 230,,중개거래,서울 송파구,25.09.19
4366,서울특별시 송파구 거여동,27-5,27,5,쌍용스윗닷홈2차,104.04,202508,5,"111,000",1,10,개인,개인,2006,오금로 512,,중개거래,서울 송파구,25.10.27
4367,서울특별시 송파구 가락동,123-12,123,12,강남팰리스,57.63,202508,5,"72,500",강남팰리스,5,개인,법인,2022,송이로 141,,직거래,,25.08.29
4368,서울특별시 송파구 오금동,619,619,0,송파호반베르디움더퍼스트,101.4632,202508,5,"153,000",101동,8,개인,개인,2018,동남로 342,,중개거래,서울 송파구,25.09.29
4369,서울특별시 송파구 가락동,199,199,0,프라자,133.76,202508,4,"128,500",2,6,개인,개인,1985,문정로 125,,직거래,,25.08.25
4370,서울특별시 송파구 방이동,89,89,0,올림픽선수기자촌3단지,148.77,202508,4,"380,000",305,4,개인,개인,1988,양재대로 1218,,중개거래,서울 송파구,25.10.23
4371,서울특별시 송파구 잠실동,22,22,0,리센츠,84.99,202508,4,"330,000",251,16,개인,개인,2008,올림픽로 135,,중개거래,서울 송파구,25.09.30
4372,서울특별시 송파구 거여동,593,593,0,금호어울림,101.98,202508,4,"116,000",102,8,개인,개인,2003,오금로56길 28,,중개거래,서울 송파구,25.11.18
4373,서울특별시 송파구 석촌동,24-3,24,3,석촌호수효성해링턴타워,33.6891,202508,2,"54,000",,4,개인,개인,2015,석촌호수로 210,,중개거래,서울 송파구,25.09.12
4374,서울특별시 송파구 문정동,3,3,0,문정가락현대1차,123.61,202508,2,"171,500",12,1,개인,개인,1984,동남로 160,,중개거래,서울 송파구,25.11.28
4375,서울특별시 송파구 마천동,188-2,188,2,동구햇살,67.0,202508,2,"85,000",,3,개인,개인,2002,성내천로 266,,중개거래,서울 송파구,25.10.01
4376,서울특별시 송파구 오금동,165,165,0,상아2차아파트,45.77,202508,1,"89,500",6,9,개인,개인,1988,오금로 407,,중개거래,서울 송파구,25.10.20
4377,서울특별시 송파구 가락동,913,913,0,헬리오시티,110.66,202508,1,"312,000",110,34,개인,개인,2018,송파대로 345,,중개거래,서울 송파구,25.11.28
4378,서울특별시 송파구 가락동,123-12,123,12,강남팰리스,51.51,202508,1,"72,000",강남팰리스,10,개인,법인,2022,송이로 141,,직거래,,25.08.27
4379,서울특별시 송파구 가락동,96-1,96,1,우성,43.79,202508,1,"100,000",8,2,개인,개인,1986,송파대로32길 8,,중개거래,서울 송파구,25.10.17
4380,서울특별시 송파구 신천동,11-9,11,9,한신잠실코아,41.99,202508,1,"94,000",아파트,2,개인,개인,1988,올림픽로35가길 11,,중개거래,서울 송파구,25.12.26
4381,서울특별시 송파구 신천동,7,7,0,장미1,182.01,202508,1,"500,000",12,6,개인,개인,1979,올림픽로35길 104,,중개거래,서울 송파구,25.11.03
4382,서울특별시 송파구 방이동,222,222,0,인택스빌,76.56,202508,1,"89,000",,1,개인,개인,2001,오금로27길 16,,중개거래,서울 송파구,25.11.24
4383,서울특별시 송파구 거여동,697,697,0,송파시그니처롯데캐슬,108.98,202508,1,"179,000",113,1,개인,개인,2021,거마로 56,,중개거래,서울 송파구,25.10.31
4384,서울특별시 송파구 거여동,294,294,0,거여5단지,59.74,202508,1,"88,000",503,6,개인,개인,1997,양산로4길 16,,중개거래,서울 송파구,25.11.20
4385,서울특별시 송파구 거여동,294,294,0,거여5단지,59.4,202508,1,"88,000",504,12,개인,개인,1997,양산로4길 16,,중개거래,서울 송파구,25.11.17
4386,서울특별시 송파구 잠실동,22,22,0,리센츠,59.99,202507,31,"267,000",239,5,개인,개인,2008,올림픽로 135,,중개거래,서울 송파구,25.11.28
4387,서울특별시 송파구 가락동,138,138,0,가락미륭아파트,64.26,202507,31,"133,000",103,2,개인,개인,1986,동남로11길 4,,중개거래,서울 송파구,25.11.25
4388,서울특별시 송파구 신천동,17,17,0,파크리오,84.9,202507,31,"291,000",115,5,개인,개인,2008,올림픽로 435,,중개거래,서울 송파구,25.12.18
4389,서울특별시 송파구 방이동,157,157,0,방이금호어울림,59.67,202507,31,"96,000",101,10,개인,개인,2001,위례성대로8길 28,,직거래,,25.11.05
